Date (YYYYMMDD);Hour;Inflow (m^3/s)
20110105;24;14.98234653
20110106;1;14.9533453
20110106;2;14.92412853
20110106;3;14.89469433
20110106;4;14.86506844
20110106;5;14.83524799
20110106;6;14.80523968
20110106;7;14.77506161
20110106;8;14.74473953
20110106;9;14.71428204
20110106;10;14.68371582
20110106;11;14.6543293
20110106;12;14.62876987
20110106;13;14.60252953
20110106;14;14.64692974
20110106;15;14.9414196
20110106;16;15.08597088
20110106;17;14.87291622
20110106;18;15.7050457
20110106;19;16.29158401
20110106;20;15.6941061
20110106;21;16.55370712
20110106;22;17.53311729
20110106;23;16.70722961
20110106;24;16.78718185
20110107;1;17.67071342
20110107;2;16.9962616
20110107;3;16.60843086
20110107;4;17.18009567
20110107;5;16.26096535
20110107;6;16.0384407
20110107;7;16.25108719
20110107;8;15.73624992
20110107;9;15.91777992
20110107;10;15.99853039
20110107;11;15.48932266
20110107;12;15.36222649
20110107;13;15.21379471
20110107;14;15.15013409
20110107;15;14.64023495
20110107;16;14.59274483
20110107;17;14.41171265
20110107;18;14.12024689
20110107;19;13.99407578
20110107;20;13.91199875
20110107;21;13.86538792
20110107;22;13.75989056
20110107;23;13.68068409
20110107;24;13.68467903
20110108;1;13.54473686
20110108;2;13.50000477
20110108;3;13.41067123
20110108;4;13.37040043
20110108;5;13.33461189
20110108;6;13.27453327
20110108;7;13.22669697
20110108;8;13.18378639
20110108;9;13.14189053
20110108;10;13.10072803
20110108;11;13.06011963
20110108;12;13.02029991
20110108;13;12.98051548
20110108;14;12.94307804
20110108;15;12.90885353
20110108;16;12.86251926
20110108;17;12.82371902
20110108;18;12.78518486
20110108;19;12.74705505
20110108;20;12.70855045
20110108;21;12.67062378
20110108;22;12.63311672
20110108;23;12.59588242
20110108;24;12.5590868
20110109;1;12.52298164
20110109;2;12.48729229
20110109;3;12.45258427
20110109;4;12.41818619
20110109;5;12.38454151
20110109;6;12.35132694
20110109;7;12.31876659
20110109;8;12.2866745
20110109;9;12.25505638
20110109;10;12.22390938
20110109;11;12.19333458
20110109;12;12.16307926
20110109;13;12.1328125
20110109;14;12.10665703
20110109;15;12.0844593
20110109;16;12.04285908
20110109;17;12.01299667
20110109;18;11.98318195
20110109;19;11.95367432
20110109;20;11.92449284
20110109;21;11.89412498
20110109;22;11.86456585
20110109;23;11.83507347
20110109;24;11.80563927
20110110;1;11.7762661
20110110;2;11.7469759
20110110;3;11.71778297
20110110;4;11.68868923
20110110;5;11.65979958
20110110;6;11.63137436
20110110;7;11.6032114
20110110;8;11.58268452
20110110;9;11.587286
20110110;10;11.57887554
20110110;11;11.5400486
20110110;12;11.59108448
20110110;13;11.61359692
20110110;14;11.54729748
20110110;15;11.60040569
20110110;16;11.64932823
20110110;17;11.56898975
20110110;18;11.60625458
20110110;19;11.6826849
20110110;20;11.56807804
20110110;21;11.6847744
20110110;22;11.82346058
20110110;23;11.59086037
20110110;24;11.72224331
20110111;1;11.90453148
20110111;2;11.79114056
20110111;3;12.20809841
20110111;4;12.6062336
20110111;5;12.04841518
20110111;6;12.51423168
20110111;7;13.07772636
20110111;8;12.60766983
20110111;9;12.77066326
20110111;10;13.43791103
20110111;11;12.86246777
20110111;12;12.62562275
20110111;13;13.0226593
20110111;14;12.54963684
20110111;15;12.13341618
20110111;16;12.38043308
20110111;17;11.99928665
20110111;18;11.85829163
20110111;19;11.90258789
20110111;20;11.63590717
20110111;21;11.51095963
20110111;22;11.45065212
20110111;23;11.35475159
20110111;24;11.04522896
20110112;1;10.97620964
20110112;2;10.97240734
20110112;3;10.73029137
20110112;4;10.6643858
20110112;5;10.63114929
20110112;6;10.54611015
20110112;7;10.49049282
20110112;8;10.44679356
20110112;9;10.40660286
20110112;10;10.36924934
20110112;11;10.334198
20110112;12;10.3010149
20110112;13;10.26932621
20110112;14;10.23882866
20110112;15;10.20929241
20110112;16;10.18053627
20110112;17;10.15242481
20110112;18;10.12487602
20110112;19;10.09785938
20110112;20;10.07138634
20110112;21;10.04554176
20110112;22;10.02044773
20110112;23;9.995992661
20110112;24;9.972208977
20110113;1;9.948993683
20110113;2;9.926318169
20110113;3;9.904359818
20110113;4;9.883072853
20110113;5;9.862332344
20110113;6;9.842122078
20110113;7;9.82251358
20110113;8;9.803468704
20110113;9;9.784873962
20110113;10;9.766647339
20110113;11;9.748731613
20110113;12;9.731113434
20110113;13;9.713786125
20110113;14;9.696750641
20110113;15;9.680006981
20110113;16;9.663551331
20110113;17;9.647375107
20110113;18;9.631484985
20110113;19;9.615880013
20110113;20;9.600553513
20110113;21;9.585510254
20110113;22;9.570746422
20110113;23;9.556247711
20110113;24;9.542009354
20110114;1;9.528017998
20110114;2;9.514251709
20110114;3;9.500702858
20110114;4;9.487362862
20110114;5;9.474224091
20110114;6;9.461418152
20110114;7;9.450007439
20110114;8;9.442328453
20110114;9;9.438615799
20110114;10;9.4379282
20110114;11;9.441928864
20110114;12;9.451105118
20110114;13;9.46500206
20110114;14;9.484568596
20110114;15;9.50934124
20110114;16;9.538238525
20110114;17;9.570496559
20110114;18;9.605070114
20110114;19;9.641386986
20110114;20;9.679052353
20110114;21;9.717788696
20110114;22;9.757342339
20110114;23;9.797711372
20110114;24;9.837533951
20110115;1;9.875844002
20110115;2;9.912226677
20110115;3;9.946512222
20110115;4;9.978285789
20110115;5;10.00680637
20110115;6;10.03173161
20110115;7;10.05317116
20110115;8;10.07127953
20110115;9;10.0862751
20110115;10;10.09842777
20110115;11;10.1079731
20110115;12;10.11518097
20110115;13;10.12027359
20110115;14;10.12344074
20110115;15;10.12484169
20110115;16;10.12468719
20110115;17;10.12319279
20110115;18;10.12061501
20110115;19;10.11715317
20110115;20;10.11294174
20110115;21;10.10812092
20110115;22;10.10283852
20110115;23;10.09719944
20110115;24;10.09130001
20110116;1;10.08520317
20110116;2;10.07892609
20110116;3;10.07248688
20110116;4;10.06587505
20110116;5;10.05910587
20110116;6;10.05220318
20110116;7;10.04519939
20110116;8;10.03812885
20110116;9;10.03100967
20110116;10;10.02381706
20110116;11;10.01655006
20110116;12;10.0092144
20110116;13;10.00179958
20110116;14;9.994272232
20110116;15;9.986593246
20110116;16;9.978727341
20110116;17;9.970682144
20110116;18;9.962488174
20110116;19;9.954159737
20110116;20;9.945691109
20110116;21;9.937097549
20110116;22;9.928397179
20110116;23;9.919581413
20110116;24;9.910616875
20110117;1;9.901425362
20110117;2;9.892027855
20110117;3;9.882404327
20110117;4;9.87249279
20110117;5;9.862305641
20110117;6;9.851833344
20110117;7;9.841050148
20110117;8;9.83001709
20110117;9;9.818763733
20110117;10;9.807320595
20110117;11;9.795689583
20110117;12;9.783905983
20110117;13;9.771962166
20110117;14;9.7598629
20110117;15;9.747570038
20110117;16;9.735106468
20110117;17;9.722539902
20110117;18;9.709934235
20110117;19;9.697319031
20110117;20;9.684705734
20110117;21;9.672165871
20110117;22;9.659729004
20110117;23;9.647389412
20110117;24;9.635170937
20110118;1;9.623122215
20110118;2;9.611232758
20110118;3;9.599464417
20110118;4;9.587786674
20110118;5;9.57618618
20110118;6;9.564657211
20110118;7;9.553216934
20110118;8;9.541873932
20110118;9;9.530638695
20110118;10;9.519511223
20110118;11;9.508480072
20110118;12;9.497543335
20110118;13;9.486701012
20110118;14;9.475938797
20110118;15;9.465244293
20110118;16;9.454620361
20110118;17;9.444093704
20110118;18;9.433702469
20110118;19;9.42346859
20110118;20;9.413405418
20110118;21;9.40354538
20110118;22;9.393877983
20110118;23;9.384375572
20110118;24;9.375040054
20110119;1;9.365921974
20110119;2;9.356992722
20110119;3;9.348167419
20110119;4;9.339364052
20110119;5;9.330509186
20110119;6;9.321596146
20110119;7;9.312598228
20110119;8;9.303491592
20110119;9;9.294285774
20110119;10;9.284959793
20110119;11;9.275499344
20110119;12;9.265902519
20110119;13;9.256158829
20110119;14;9.246294022
20110119;15;9.236283302
20110119;16;9.226111412
20110119;17;9.215761185
20110119;18;9.205243111
20110119;19;9.194570541
20110119;20;9.183772087
20110119;21;9.172858238
20110119;22;9.161849976
20110119;23;9.150781631
20110119;24;9.139676094
20110120;1;9.129006386
20110120;2;9.136634827
20110120;3;9.199931145
20110120;4;9.236233711
20110120;5;9.185762405
20110120;6;9.295886993
20110120;7;9.378223419
20110120;8;9.310987473
20110120;9;9.370441437
20110120;10;9.494436264
20110120;11;9.416444778
20110120;12;9.416820526
20110120;13;9.551393509
20110120;14;9.412772179
20110120;15;9.318142891
20110120;16;9.411557198
20110120;17;9.352087021
20110120;18;9.288696289
20110120;19;9.352854729
20110120;20;9.229610443
20110120;21;9.154827118
20110120;22;9.147286415
20110120;23;9.12648201
20110120;24;9.040927887
20110121;1;9.044746399
20110121;2;9.007846832
20110121;3;8.964489937
20110121;4;8.931513786
20110121;5;8.923553467
20110121;6;8.864093781
20110121;7;8.851228714
20110121;8;8.846337318
20110121;9;8.815051079
20110121;10;8.796655655
20110121;11;8.82065773
20110121;12;8.939804077
20110121;13;8.993596077
20110121;14;8.868455887
20110121;15;8.989832878
20110121;16;9.105575562
20110121;17;9.088727951
20110121;18;9.148348808
20110121;19;9.338307381
20110121;20;9.21661377
20110121;21;9.060604095
20110121;22;9.198732376
20110121;23;9.238759995
20110121;24;8.976613998
20110122;1;9.116998672
20110122;2;9.066531181
20110122;3;8.889279366
20110122;4;8.920905113
20110122;5;8.944129944
20110122;6;8.737857819
20110122;7;8.76189518
20110122;8;8.766122818
20110122;9;8.627205849
20110122;10;8.592075348
20110122;11;8.581637383
20110122;12;8.503931999
20110122;13;8.48155117
20110122;14;8.469520569
20110122;15;8.428332329
20110122;16;8.403287888
20110122;17;8.383203506
20110122;18;8.3617239
20110122;19;8.342093468
20110122;20;8.323513985
20110122;21;8.305528641
20110122;22;8.288041115
20110122;23;8.270974159
20110122;24;8.254262924
20110123;1;8.237857819
20110123;2;8.221715927
20110123;3;8.205799103
20110123;4;8.19008255
20110123;5;8.17453289
20110123;6;8.159129143
20110123;7;8.143866539
20110123;8;8.128738403
20110123;9;8.113742828
20110123;10;8.098877907
20110123;11;8.084140778
20110123;12;8.069537163
20110123;13;8.055068016
20110123;14;8.040709496
20110123;15;8.026465416
20110123;16;8.012335777
20110123;17;7.998310089
20110123;18;7.984405994
20110123;19;7.970641613
20110123;20;7.957017899
20110123;21;7.94353199
20110123;22;7.930190086
20110123;23;7.917012215
20110123;24;7.904002666
20110124;1;7.891176224
20110124;2;7.878535271
20110124;3;7.86607933
20110124;4;7.853796482
20110124;5;7.841674328
20110124;6;7.829715252
20110124;7;7.817919731
20110124;8;7.806292534
20110124;9;7.794836998
20110124;10;7.78355217
20110124;11;7.772417545
20110124;12;7.761409283
20110124;13;7.750523567
20110124;14;7.739778519
20110124;15;7.729160786
20110124;16;7.718643188
20110124;17;7.708226204
20110124;18;7.697902679
20110124;19;7.68765831
20110124;20;7.67749691
20110124;21;7.667413712
20110124;22;7.657405853
20110124;23;7.647468567
20110124;24;7.637600899
20110125;1;7.627800941
20110125;2;7.618061066
20110125;3;7.608376026
20110125;4;7.598760605
20110125;5;7.589226246
20110125;6;7.579758167
20110125;7;7.570346355
20110125;8;7.560996056
20110125;9;7.551712513
20110125;10;7.542493343
20110125;11;7.533320427
20110125;12;7.5241642
20110125;13;7.515003681
20110125;14;7.505844116
20110125;15;7.496667862
20110125;16;7.487455845
20110125;17;7.47821188
20110125;18;7.468922138
20110125;19;7.459578514
20110125;20;7.450189114
20110125;21;7.440747738
20110125;22;7.431260109
20110125;23;7.421724796
20110125;24;7.412146091
20110126;1;7.40252161
20110126;2;7.392857075
20110126;3;7.383149147
20110126;4;7.373411179
20110126;5;7.363652706
20110126;6;7.353871822
20110126;7;7.344067574
20110126;8;7.334247112
20110126;9;7.324421883
20110126;10;7.314596653
20110126;11;7.304766655
20110126;12;7.294918537
20110126;13;7.285068035
20110126;14;7.276230812
20110126;15;7.270698071
20110126;16;7.263217449
20110126;17;7.248159409
20110126;18;7.239789486
20110126;19;7.232342243
20110126;20;7.223919868
20110126;21;7.213516712
20110126;22;7.208104134
20110126;23;7.23666954
20110126;24;7.397559643
20110127;1;7.485169411
20110127;2;7.285332203
20110127;3;7.355893135
20110127;4;7.463092804
20110127;5;7.504196644
20110127;6;7.510690689
20110127;7;7.648789883
20110127;8;7.465310097
20110127;9;7.476082802
20110127;10;7.562874794
20110127;11;7.434327602
20110127;12;7.410672188
20110127;13;7.553795338
20110127;14;7.458086491
20110127;15;7.498123646
20110127;16;7.53691864
20110127;17;7.383458138
20110127;18;7.214774609
20110127;19;7.22499609
20110127;20;7.236801147
20110127;21;7.157604694
20110127;22;7.178893566
20110127;23;7.08427
20110127;24;7.103816032
20110128;1;7.057441711
20110128;2;7.049686909
20110128;3;6.96404314
20110128;4;6.960408688
20110128;5;6.965390682
20110128;6;6.937567234
20110128;7;6.920713902
20110128;8;6.881785393
20110128;9;6.864795685
20110128;10;6.850533009
20110128;11;6.8375597
20110128;12;6.822406769
20110128;13;6.810728073
20110128;14;6.80012989
20110128;15;6.783127785
20110128;16;6.772550583
20110128;17;6.763832569
20110128;18;6.745955467
20110128;19;6.735309601
20110128;20;6.725207329
20110128;21;6.709969521
20110128;22;6.698465824
20110128;23;6.689800262
20110128;24;6.686801434
20110129;1;6.682761669
20110129;2;6.74827528
20110129;3;7.109698296
20110129;4;7.318893909
20110129;5;6.907120705
20110129;6;7.179096699
20110129;7;7.470944881
20110129;8;7.487025261
20110129;9;7.698942184
20110129;10;8.1488657
20110129;11;7.563868523
20110129;12;7.663950443
20110129;13;7.972895145
20110129;14;7.657147884
20110129;15;7.700902462
20110129;16;8.15400219
20110129;17;7.705112934
20110129;18;7.707562923
20110129;19;7.8540411
20110129;20;7.56764555
20110129;21;7.237271309
20110129;22;7.362389088
20110129;23;7.37563467
20110129;24;7.834671021
20110130;1;8.116629601
20110130;2;7.75241375
20110130;3;9.220357895
20110130;4;10.14735508
20110130;5;9.511024475
20110130;6;11.22758102
20110130;7;12.68829536
20110130;8;14.31868553
20110130;9;14.59155941
20110130;10;16.36480331
20110130;11;18.33193588
20110130;12;18.9853344
20110130;13;20.37753487
20110130;14;21.1740799
20110130;15;24.45769691
20110130;16;25.30215073
20110130;17;25.52809143
20110130;18;31.03343582
20110130;19;29.61322021
20110130;20;30.01335526
20110130;21;29.89227295
20110130;22;28.11514664
20110130;23;27.00472069
20110130;24;26.77873421
20110131;1;24.40081215
20110131;2;23.60551262
20110131;3;24.89889717
20110131;4;21.31305313
20110131;5;19.4901123
20110131;6;22.27917862
20110131;7;17.14132881
20110131;8;14.43052673
20110131;9;12.03870487
20110131;10;10.77969837
20110131;11;10.15324116
20110131;12;8.940719604
20110131;13;8.547037125
20110131;14;8.224554062
20110131;15;7.684853554
20110131;16;7.536264896
20110131;17;7.306706905
20110131;18;7.056116104
20110131;19;6.965989113
20110131;20;6.797815323
20110131;21;6.599881172
20110131;22;6.525062561
20110131;23;6.39298439
20110131;24;6.235890865
20110201;1;6.178505421
20110201;2;6.089736938
20110201;3;6.031434536
20110201;4;5.981783867
20110201;5;5.905357361
20110201;6;5.850765228
20110201;7;5.801597595
20110201;8;5.771298885
20110201;9;5.700710297
20110201;10;5.669709682
20110201;11;5.646934509
20110201;12;5.61011076
20110201;13;5.584976673
20110201;14;5.567749977
20110201;15;5.55259943
20110201;16;5.540373802
20110201;17;5.53512001
20110201;18;5.537280083
20110201;19;5.547968388
20110201;20;5.56740427
20110201;21;5.594575882
20110201;22;5.629334927
20110201;23;5.674088001
20110201;24;5.730685234
20110202;1;5.798927784
20110202;2;5.87721777
20110202;3;5.96362114
20110202;4;6.057590008
20110202;5;6.161818504
20110202;6;6.281112671
20110202;7;6.401386738
20110202;8;6.511600494
20110202;9;6.652501106
20110202;10;6.776101112
20110202;11;6.891159058
20110202;12;7.023021698
20110202;13;7.154731274
20110202;14;7.285534382
20110202;15;7.4139781
20110202;16;7.538295269
20110202;17;7.658474445
20110202;18;7.773912907
20110202;19;7.883956432
20110202;20;7.988080978
20110202;21;8.08624649
20110202;22;8.177444458
